Size,Variables,Beta,Seed,Q,Abs,Method,Sol,Time,Iterations 
30,1740,5.0,34512,3,true,8,209.76507695814394,8903,2113
30,1740,5.0,34512,3,true,9,209.76507695814422,5447,3083
30,1740,5.0,34512,4,false,0,14.510938967567641,1290,14
30,1740,5.0,34512,4,false,1,14.510937668484498,80,14
30,1740,5.0,34512,4,false,2,14.510937919686079,1402,16
30,1740,5.0,34512,4,false,3,14.51093762486831,150,15
30,1740,5.0,34512,4,false,4,14.510938967572754,1340,804
30,1740,5.0,34512,4,false,5,14.510937620037332,40,808
30,1740,5.0,34512,4,false,6,14.51135231882999,8019,1577
30,1740,5.0,34512,4,false,7,14.511352319010324,4568,5703
30,1740,5.0,34512,4,false,8,14.515157711908873,9685,1882
30,1740,5.0,34512,4,false,9,14.515157706623038,4227,5433
30,1740,5.0,34512,4,true,0,242.63261144985213,1270,12
30,1740,5.0,34512,4,true,1,242.63261231885375,70,13
30,1740,5.0,34512,4,true,2,242.6326109954764,1332,17
30,1740,5.0,34512,4,true,3,242.63261093217363,130,15
30,1740,5.0,34512,4,true,4,242.63261144736475,1290,1208
30,1740,5.0,34512,4,true,5,242.63261234414648,100,1358
30,1740,5.0,34512,4,true,6,242.6326111387955,7973,1894
30,1740,5.0,34512,4,true,7,242.6326111387958,4524,2497
30,1740,5.0,34512,4,true,8,242.63263443489305,9916,2277
30,1740,5.0,34512,4,true,9,242.63263443489342,4200,3015
30,1740,5.0,45123,1,false,0,14.462181040073787,1290,14
30,1740,5.0,45123,1,false,1,14.462181018442505,50,11
30,1740,5.0,45123,1,false,2,14.462180982419866,1312,11
30,1740,5.0,45123,1,false,3,14.462180984477241,120,12
30,1740,5.0,45123,1,false,4,14.462180981870862,1230,581
30,1740,5.0,45123,1,false,5,14.462180981870862,20,582
30,1740,5.0,45123,1,false,6,14.462225982738193,7191,1256
30,1740,5.0,45123,1,false,7,14.462225986899908,3480,2059
30,1740,5.0,45123,1,false,8,14.465058964393524,7141,1286
30,1740,5.0,45123,1,false,9,14.465058964406703,4994,2130
30,1740,5.0,45123,1,true,0,109.54372217495344,1300,15
30,1740,5.0,45123,1,true,1,109.54372200592906,70,15
30,1740,5.0,45123,1,true,2,109.54372229664614,1300,13
30,1740,5.0,45123,1,true,3,109.543722272713,120,14
30,1740,5.0,45123,1,true,4,109.54372226986311,1260,1107
30,1740,5.0,45123,1,true,5,109.54372226986317,30,1116
30,1740,5.0,45123,1,true,6,109.54372226986317,8297,1815
30,1740,5.0,45123,1,true,7,109.5437222698632,4334,2094
30,1740,5.0,45123,1,true,8,109.54396538473367,13119,2147
30,1740,5.0,45123,1,true,9,109.54396538473361,3458,3951
30,1740,5.0,45123,2,false,0,14.918448829187106,1290,13
30,1740,5.0,45123,2,false,1,14.918448903324725,70,13
30,1740,5.0,45123,2,false,2,14.9184488361425,1310,13
30,1740,5.0,45123,2,false,3,14.918448835289638,120,14
30,1740,5.0,45123,2,false,4,14.918448826787596,1232,634
30,1740,5.0,45123,2,false,5,14.918448826787596,20,664
30,1740,5.0,45123,2,false,6,14.918605370139238,8892,1559
30,1740,5.0,45123,2,false,7,14.91860536974612,4738,4737
30,1740,5.0,45123,2,false,8,15.252911248539643,6549,1500
30,1740,5.0,45123,2,false,9,14.921007091263187,3542,4767
30,1740,5.0,45123,2,true,0,164.81451660990595,1290,18
30,1740,5.0,45123,2,true,1,164.8145158437515,80,16
30,1740,5.0,45123,2,true,2,164.81451579754577,1380,20
30,1740,5.0,45123,2,true,3,164.81451581989685,160,19
30,1740,5.0,45123,2,true,4,164.81451579571498,1230,1157
30,1740,5.0,45123,2,true,5,164.81451579571493,30,1194
30,1740,5.0,45123,2,true,6,164.8145157957151,7992,1734
30,1740,5.0,45123,2,true,7,164.81451579571493,3810,2709
30,1740,5.0,45123,2,true,8,164.8145157957151,8757,2155
30,1740,5.0,45123,2,true,9,164.81451579571487,3768,3338
30,1740,5.0,45123,3,false,0,14.934072215101114,1331,13
30,1740,5.0,45123,3,false,1,14.934072178272892,70,14
30,1740,5.0,45123,3,false,2,14.934072173753162,1320,14
30,1740,5.0,45123,3,false,3,14.934072173448023,150,15
30,1740,5.0,45123,3,false,4,14.934072172907534,1210,644
30,1740,5.0,45123,3,false,5,14.934072172907536,20,648
30,1740,5.0,45123,3,false,6,14.934197538575956,8821,1458
30,1740,5.0,45123,3,false,7,14.934197537495562,5040,6556
30,1740,5.0,45123,3,false,8,14.936411116902724,8757,1852
30,1740,5.0,45123,3,false,9,14.936411110643375,4464,6597
30,1740,5.0,45123,3,true,0,214.62857149403345,1280,15
30,1740,5.0,45123,3,true,1,214.6285699583608,100,20
30,1740,5.0,45123,3,true,2,214.6285695782041,1410,19
30,1740,5.0,45123,3,true,3,214.62856958663448,200,22
30,1740,5.0,45123,3,true,4,214.62857149191782,1300,1225
30,1740,5.0,45123,3,true,5,214.6285699585632,140,1243
30,1740,5.0,45123,3,true,6,214.62857100162518,7052,1845
30,1740,5.0,45123,3,true,7,214.6285710016254,3148,2972
30,1740,5.0,45123,3,true,8,214.62859482374756,9797,2185
30,1740,5.0,45123,3,true,9,214.62859482374773,4909,4388
30,1740,5.0,45123,4,false,0,14.951061560786254,1300,14
30,1740,5.0,45123,4,false,1,14.951061562226483,90,15
30,1740,5.0,45123,4,false,2,14.951061557826279,1340,15
30,1740,5.0,45123,4,false,3,14.951061557514063,170,16
30,1740,5.0,45123,4,false,4,14.95106155737681,1230,647
30,1740,5.0,45123,4,false,5,14.951061557376812,30,708
30,1740,5.0,45123,4,false,6,14.951246017649627,9344,1742
30,1740,5.0,45123,4,false,7,14.951246018577299,3267,6551
30,1740,5.0,45123,4,false,8,15.353590604692295,7404,2045
30,1740,5.0,45123,4,false,9,14.954121437054027,4222,6573
30,1740,5.0,45123,4,true,0,254.57780479955,1340,22
30,1740,5.0,45123,4,true,1,254.5778091914394,140,26
30,1740,5.0,45123,4,true,2,254.57780547390388,1430,27
30,1740,5.0,45123,4,true,3,254.5778091934034,250,29
30,1740,5.0,45123,4,true,4,254.5778048400434,1401,1256
30,1740,5.0,45123,4,true,5,254.57780914074772,170,1373
30,1740,5.0,45123,4,true,6,254.57780379832892,8228,1949
30,1740,5.0,45123,4,true,7,254.577803798329,3159,2548
30,1740,5.0,45123,4,true,8,254.57804937765587,8810,2304
30,1740,5.0,45123,4,true,9,254.57804937765576,5385,3871
30,1740,5.0,51234,1,false,0,16.001400881785628,1272,15
30,1740,5.0,51234,1,false,1,16.001400927073625,60,12
30,1740,5.0,51234,1,false,2,16.00140081770987,1320,13
30,1740,5.0,51234,1,false,3,16.001400817336833,110,13
30,1740,5.0,51234,1,false,4,16.001400817119585,1250,678
30,1740,5.0,51234,1,false,5,16.001400817119585,20,716
30,1740,5.0,51234,1,false,6,16.002652567616884,7993,1495
30,1740,5.0,51234,1,false,7,16.002652567724958,4298,2509
30,1740,5.0,51234,1,false,8,16.00171375665856,7970,1481
30,1740,5.0,51234,1,false,9,16.001713754770922,3529,4257
30,1740,5.0,51234,1,true,0,104.53930611060792,1300,15
30,1740,5.0,51234,1,true,1,104.53930633099901,60,15
30,1740,5.0,51234,1,true,2,104.53930634380127,1311,13
30,1740,5.0,51234,1,true,3,104.53930634775088,100,13
30,1740,5.0,51234,1,true,4,104.53930634351232,1220,1126
30,1740,5.0,51234,1,true,5,104.53930634351231,20,1134
30,1740,5.0,51234,1,true,6,104.53930634351225,12325,1977
30,1740,5.0,51234,1,true,7,104.53930634351231,3594,3479
30,1740,5.0,51234,1,true,8,104.53930634351225,11298,2206
30,1740,5.0,51234,1,true,9,104.53930634351231,4408,3264
30,1740,5.0,51234,2,false,0,16.11309315303527,1300,13
30,1740,5.0,51234,2,false,1,16.113093144951993,60,13
30,1740,5.0,51234,2,false,2,16.11309313698831,1350,14
30,1740,5.0,51234,2,false,3,16.11309313747841,130,14
30,1740,5.0,51234,2,false,4,16.113093136614708,1220,689
30,1740,5.0,51234,2,false,5,16.11309313661471,30,765
30,1740,5.0,51234,2,false,6,16.11598299225769,8415,1691
30,1740,5.0,51234,2,false,7,16.11598299223208,4444,2425
30,1740,5.0,51234,2,false,8,16.23207811592767,7601,1685
30,1740,5.0,51234,2,false,9,16.11381560051905,4430,3945
30,1740,5.0,51234,2,true,0,164.12993935454787,1280,12
30,1740,5.0,51234,2,true,1,164.12994053859768,60,13
30,1740,5.0,51234,2,true,2,164.12993933355443,1290,13
30,1740,5.0,51234,2,true,3,164.12993939741222,130,17
30,1740,5.0,51234,2,true,4,164.12993935444047,1290,1211
30,1740,5.0,51234,2,true,5,164.12994053828504,90,1193
30,1740,5.0,51234,2,true,6,164.12993933298804,8671,1973
30,1740,5.0,51234,2,true,7,164.12993933298793,4598,2689
30,1740,5.0,51234,2,true,8,164.12994707935212,10102,2398
30,1740,5.0,51234,2,true,9,164.129947079352,4137,3345
30,1740,5.0,51234,3,false,0,16.25275064625777,1262,12
30,1740,5.0,51234,3,false,1,16.252750666054013,60,12
30,1740,5.0,51234,3,false,2,16.252750649553505,1310,12
30,1740,5.0,51234,3,false,3,16.25275064468757,130,13
30,1740,5.0,51234,3,false,4,16.252750641363527,1282,692
30,1740,5.0,51234,3,false,5,16.252750641363527,30,774
30,1740,5.0,51234,3,false,6,16.256273793283167,8064,1468
30,1740,5.0,51234,3,false,7,16.256273793166415,3186,2599
30,1740,5.0,51234,3,false,8,16.253631433268602,9481,1716
30,1740,5.0,51234,3,false,9,16.25363142931425,3732,4379
30,1740,5.0,51234,3,true,0,214.83096308056784,1270,13
30,1740,5.0,51234,3,true,1,214.83097180761698,80,16
30,1740,5.0,51234,3,true,2,214.83096308944414,1340,16
30,1740,5.0,51234,3,true,3,214.83096304472056,160,18
30,1740,5.0,51234,3,true,4,214.83096304267585,1250,1297
30,1740,5.0,51234,3,true,5,214.83096304267593,50,1342
30,1740,5.0,51234,3,true,6,214.83096304267582,8167,1955
30,1740,5.0,51234,3,true,7,214.8309630426759,4092,2829
30,1740,5.0,51234,3,true,8,214.83096304267582,10861,2555
30,1740,5.0,51234,3,true,9,214.83096304267585,4352,3828
30,1740,5.0,51234,4,false,0,16.36910386951486,1280,13
30,1740,5.0,51234,4,false,1,16.36910361514719,80,13
30,1740,5.0,51234,4,false,2,16.369103785994636,1362,15
30,1740,5.0,51234,4,false,3,16.369103609828358,160,14
30,1740,5.0,51234,4,false,4,16.369103869650154,1300,713
30,1740,5.0,51234,4,false,5,16.369103609177827,40,803
30,1740,5.0,51234,4,false,6,16.36927611186489,9234,1667
30,1740,5.0,51234,4,false,7,16.369276113333868,4510,5271
30,1740,5.0,51234,4,false,8,16.750803632455938,7965,1996
30,1740,5.0,51234,4,false,9,16.37197251228657,3249,5225
30,1740,5.0,51234,4,true,0,246.51267354565584,1291,16
30,1740,5.0,51234,4,true,1,246.5126766161411,90,18
30,1740,5.0,51234,4,true,2,246.51267264476118,1390,22
30,1740,5.0,51234,4,true,3,246.5126726389368,270,30
30,1740,5.0,51234,4,true,4,246.51267258293126,1250,1326
30,1740,5.0,51234,4,true,5,246.51267258293134,40,1328
30,1740,5.0,51234,4,true,6,246.5126725829315,7460,1963
30,1740,5.0,51234,4,true,7,246.51267258293132,4425,2591
30,1740,5.0,51234,4,true,8,246.5126725829315,10052,2450
30,1740,5.0,51234,4,true,9,246.51267258293137,4634,4232
30,1740,10.0,12345,1,false,0,15.744394702956871,1280,15
30,1740,10.0,12345,1,false,1,15.744394692631452,60,13
30,1740,10.0,12345,1,false,2,15.744394687556085,1340,14
30,1740,10.0,12345,1,false,3,15.744394687638744,110,14
30,1740,10.0,12345,1,false,4,15.744394687066206,1240,719
30,1740,10.0,12345,1,false,5,15.744394687066208,30,729
30,1740,10.0,12345,1,false,6,15.746545907589313,6278,1056
30,1740,10.0,12345,1,false,7,15.74654590710159,3592,2389
30,1740,10.0,12345,1,false,8,15.898561381005713,6471,1098
30,1740,10.0,12345,1,false,9,15.744932492075053,3527,3747
30,1740,10.0,12345,1,true,0,187.42169978636522,1261,14
30,1740,10.0,12345,1,true,1,187.42170350096927,70,15
30,1740,10.0,12345,1,true,2,187.42170358020445,1270,11
30,1740,10.0,12345,1,true,3,187.42170357852063,110,13
30,1740,10.0,12345,1,true,4,187.4217035812698,1222,1153
30,1740,10.0,12345,1,true,5,187.42170358126975,30,1167
30,1740,10.0,12345,1,true,6,187.4217035812697,7296,1924
30,1740,10.0,12345,1,true,7,187.42170358126972,4274,2163
30,1740,10.0,12345,1,true,8,187.4217035812697,8044,2043
30,1740,10.0,12345,1,true,9,187.4217035812698,3912,2348
30,1740,10.0,12345,2,false,0,16.065327806208728,1331,13
30,1740,10.0,12345,2,false,1,16.0653279351036,60,13
30,1740,10.0,12345,2,false,2,16.065327804906204,1382,14
30,1740,10.0,12345,2,false,3,16.06532780476328,120,14
30,1740,10.0,12345,2,false,4,16.065327804400123,1300,768
30,1740,10.0,12345,2,false,5,16.06532780440012,30,790
30,1740,10.0,12345,2,false,6,16.07637490062872,6498,1370
30,1740,10.0,12345,2,false,7,16.076374900662863,4689,2807
30,1740,10.0,12345,2,false,8,16.521382572320338,7284,1752
30,1740,10.0,12345,2,false,9,16.068089578465802,4189,4519
30,1740,10.0,12345,2,true,0,303.73213914720174,1280,11
30,1740,10.0,12345,2,true,1,303.7321371332614,70,15
30,1740,10.0,12345,2,true,2,303.7321391665345,1360,12
30,1740,10.0,12345,2,true,3,303.73213916909384,130,16
30,1740,10.0,12345,2,true,4,303.7321391721888,1291,1302
30,1740,10.0,12345,2,true,5,303.7321391721887,40,1326
30,1740,10.0,12345,2,true,6,303.73213917218885,6907,1838
30,1740,10.0,12345,2,true,7,303.7321391721887,3353,2310
30,1740,10.0,12345,2,true,8,303.73213917218885,9623,2115
30,1740,10.0,12345,2,true,9,303.7321391721887,4614,3291
30,1740,10.0,12345,3,false,0,16.222613314971632,1280,13
30,1740,10.0,12345,3,false,1,16.22261334919081,70,13
30,1740,10.0,12345,3,false,2,16.22261331446721,1321,14
30,1740,10.0,12345,3,false,3,16.22261331300323,130,14
30,1740,10.0,12345,3,false,4,16.2226133127428,1260,805
30,1740,10.0,12345,3,false,5,16.2226133127428,30,797
30,1740,10.0,12345,3,false,6,16.22285151403419,8539,2003
30,1740,10.0,12345,3,false,7,16.222851492437474,4515,5278
30,1740,10.0,12345,3,false,8,16.226856848232934,10811,2368
30,1740,10.0,12345,3,false,9,16.22685684054712,4263,5121
30,1740,10.0,12345,3,true,0,384.26810966302594,1330,14
30,1740,10.0,12345,3,true,1,384.2681014637296,80,16
30,1740,10.0,12345,3,true,2,384.2681096746565,1310,12
30,1740,10.0,12345,3,true,3,384.2681096577347,190,23
30,1740,10.0,12345,3,true,4,384.2681096820186,1240,1324
30,1740,10.0,12345,3,true,5,384.26810968201863,50,1505
30,1740,10.0,12345,3,true,6,384.26810968201875,7545,1919
30,1740,10.0,12345,3,true,7,384.2681096820185,4202,2374
30,1740,10.0,12345,3,true,8,384.26810968201875,8220,2143
30,1740,10.0,12345,3,true,9,384.2681096820185,4394,3049
30,1740,10.0,12345,4,false,0,16.2230751850534,1340,15
30,1740,10.0,12345,4,false,1,16.22307518314475,100,15
30,1740,10.0,12345,4,false,2,16.223075183871316,1380,16
30,1740,10.0,12345,4,false,3,16.22307518141205,170,16
30,1740,10.0,12345,4,false,4,16.22307518096747,1241,816
30,1740,10.0,12345,4,false,5,16.223075180967466,30,833
30,1740,10.0,12345,4,false,6,16.223347566720342,9223,1795
30,1740,10.0,12345,4,false,7,16.2233475620674,4392,5715
30,1740,10.0,12345,4,false,8,16.227718353734566,9001,2334
30,1740,10.0,12345,4,false,9,16.22771833978133,3566,5813
30,1740,10.0,12345,4,true,0,451.260514263771,1270,15
30,1740,10.0,12345,4,true,1,451.2605156506034,70,14
30,1740,10.0,12345,4,true,2,451.2605180922293,1360,18
30,1740,10.0,12345,4,true,3,451.2605181814904,140,15
30,1740,10.0,12345,4,true,4,451.2605142678776,1302,1234
30,1740,10.0,12345,4,true,5,451.260515759363,110,1461
30,1740,10.0,12345,4,true,6,451.26051819540425,7414,1922
30,1740,10.0,12345,4,true,7,451.26051819540396,4294,2612
30,1740,10.0,12345,4,true,8,451.26081057676913,8812,2169
30,1740,10.0,12345,4,true,9,451.2608105767689,4469,3354
30,1740,10.0,23451,1,false,0,16.028050075783504,1300,15
30,1740,10.0,23451,1,false,1,16.028049873986603,70,14
30,1740,10.0,23451,1,false,2,16.028049867705715,1352,14
30,1740,10.0,23451,1,false,3,16.02804986371731,120,15
30,1740,10.0,23451,1,false,4,16.028049863484387,1220,674
30,1740,10.0,23451,1,false,5,16.02804986348439,20,677
30,1740,10.0,23451,1,false,6,16.029156377457383,6610,1616
30,1740,10.0,23451,1,false,7,16.029156377378364,4031,1746
30,1740,10.0,23451,1,false,8,16.172918777576847,6817,1526
30,1740,10.0,23451,1,false,9,16.028326491957877,3629,2759
30,1740,10.0,23451,1,true,0,167.50960684737416,1300,14
30,1740,10.0,23451,1,true,1,167.50960668287144,60,14
30,1740,10.0,23451,1,true,2,167.5096068851335,1281,11
30,1740,10.0,23451,1,true,3,167.50960689781326,90,12
30,1740,10.0,23451,1,true,4,167.5096069001798,1220,1115
30,1740,10.0,23451,1,true,5,167.50960690017976,30,1118
30,1740,10.0,23451,1,true,6,167.50960690017976,10051,2273
30,1740,10.0,23451,1,true,7,167.50960690017976,3840,2074
30,1740,10.0,23451,1,true,8,167.50960690017976,11126,2519
30,1740,10.0,23451,1,true,9,167.5096069001798,4262,2463
30,1740,10.0,23451,2,false,0,16.08143630830872,1331,14
30,1740,10.0,23451,2,false,1,16.081436309282466,80,14
30,1740,10.0,23451,2,false,2,16.08143630491295,1360,15
30,1740,10.0,23451,2,false,3,16.08143630498086,120,15
30,1740,10.0,23451,2,false,4,16.081436304514142,1240,692
30,1740,10.0,23451,2,false,5,16.081436304514146,30,753
30,1740,10.0,23451,2,false,6,16.08380886719914,6875,1779
30,1740,10.0,23451,2,false,7,16.083808868292557,3861,2483
30,1740,10.0,23451,2,false,8,16.082029449504173,8300,1593
30,1740,10.0,23451,2,false,9,16.082029445458748,4202,4175
30,1740,10.0,23451,2,true,0,305.9795025576119,1260,15
30,1740,10.0,23451,2,true,1,305.9795365712808,80,17
30,1740,10.0,23451,2,true,2,305.979536495366,1340,21
30,1740,10.0,23451,2,true,3,305.97953674942494,130,18
30,1740,10.0,23451,2,true,4,305.9795022902506,1310,1271
30,1740,10.0,23451,2,true,5,305.9795365712858,110,1378
30,1740,10.0,23451,2,true,6,305.979536757245,8770,2152
30,1740,10.0,23451,2,true,7,305.9795367572448,4004,3572
30,1740,10.0,23451,2,true,8,305.97958720429915,9963,2380
30,1740,10.0,23451,2,true,9,305.97958720429955,4482,3884
30,1740,10.0,23451,3,false,0,16.08650760761075,1280,14
30,1740,10.0,23451,3,false,1,16.08650760597326,80,14
30,1740,10.0,23451,3,false,2,16.086507605298916,1340,15
30,1740,10.0,23451,3,false,3,16.08650760511904,150,15
30,1740,10.0,23451,3,false,4,16.08650760502204,1230,718
30,1740,10.0,23451,3,false,5,16.086507605022042,30,779
30,1740,10.0,23451,3,false,6,16.093373368304817,7442,1662
30,1740,10.0,23451,3,false,7,16.09337336785274,3180,3097
30,1740,10.0,23451,3,false,8,16.495689672005216,7541,1920
30,1740,10.0,23451,3,false,9,16.088224045729717,3792,4981
30,1740,10.0,23451,3,true,0,389.59310633924656,1290,12
30,1740,10.0,23451,3,true,1,389.5931373805794,60,13
30,1740,10.0,23451,3,true,2,389.59313941715726,1310,12
30,1740,10.0,23451,3,true,3,389.59313942455816,110,14
30,1740,10.0,23451,3,true,4,389.5931064032998,1280,1337
30,1740,10.0,23451,3,true,5,389.5931373997335,100,1349
30,1740,10.0,23451,3,true,6,389.5931394286853,8214,2049
30,1740,10.0,23451,3,true,7,389.59313942868516,4266,3046
30,1740,10.0,23451,3,true,8,389.59377124930086,8706,2292
30,1740,10.0,23451,3,true,9,389.5937712493006,3378,3173
30,1740,10.0,23451,4,false,0,16.10398763780716,1281,14
30,1740,10.0,23451,4,false,1,16.103987650585786,90,15
30,1740,10.0,23451,4,false,2,16.103987563590568,1430,15
30,1740,10.0,23451,4,false,3,16.10398757157677,170,16
30,1740,10.0,23451,4,false,4,16.103987563309992,1231,712
30,1740,10.0,23451,4,false,5,16.10398756331,30,791
30,1740,10.0,23451,4,false,6,16.107790638781793,7308,1771
30,1740,10.0,23451,4,false,7,16.107790639049224,4119,3727
30,1740,10.0,23451,4,false,8,16.41749147606691,8012,1927
30,1740,10.0,23451,4,false,9,16.104938332244807,3235,6427
30,1740,10.0,23451,4,true,0,462.71365847671376,1321,16
30,1740,10.0,23451,4,true,1,462.7136578029293,80,16
30,1740,10.0,23451,4,true,2,462.7136560474575,1370,19
30,1740,10.0,23451,4,true,3,462.71364676023006,160,19
30,1740,10.0,23451,4,true,4,462.7136584768997,1340,1417
30,1740,10.0,23451,4,true,5,462.71365780245765,130,1496
30,1740,10.0,23451,4,true,6,462.7136591569911,8232,1950
30,1740,10.0,23451,4,true,7,462.71365915699124,3723,3856
30,1740,10.0,23451,4,true,8,462.7136637362435,8641,2219
30,1740,10.0,23451,4,true,9,462.7136637362432,3688,4057
30,1740,10.0,34512,1,false,0,14.391755162944413,1300,16
30,1740,10.0,34512,1,false,1,14.39175517031201,70,14
30,1740,10.0,34512,1,false,2,14.391755162780948,1310,14
30,1740,10.0,34512,1,false,3,14.391755156835403,140,15
30,1740,10.0,34512,1,false,4,14.3917551565226,1250,738
30,1740,10.0,34512,1,false,5,14.3917551565226,20,741
30,1740,10.0,34512,1,false,6,14.4009621590545,6367,1254
30,1740,10.0,34512,1,false,7,14.400962159149325,5003,2277
30,1740,10.0,34512,1,false,8,14.394056917595744,8258,1362
30,1740,10.0,34512,1,false,9,14.394056907179277,3404,3583
30,1740,10.0,34512,1,true,0,171.45273197620466,1302,15
30,1740,10.0,34512,1,true,1,171.4527318682707,70,15
30,1740,10.0,34512,1,true,2,171.4527320189319,1280,12
30,1740,10.0,34512,1,true,3,171.4527321137996,110,13
30,1740,10.0,34512,1,true,4,171.45273211829135,1220,1120
30,1740,10.0,34512,1,true,5,171.45273211829138,30,1151
30,1740,10.0,34512,1,true,6,171.4527321182913,10883,1797
30,1740,10.0,34512,1,true,7,171.45273211829135,4220,4110
30,1740,10.0,34512,1,true,8,171.4527321182913,9759,1977
30,1740,10.0,34512,1,true,9,171.45273211829135,3390,2648
30,1740,10.0,34512,2,false,0,14.489623793034754,1270,12
30,1740,10.0,34512,2,false,1,14.489623421919406,60,13
30,1740,10.0,34512,2,false,2,14.489623699117473,1370,14
30,1740,10.0,34512,2,false,3,14.48962342032935,120,14
30,1740,10.0,34512,2,false,4,14.489623793035417,1282,780
30,1740,10.0,34512,2,false,5,14.489623420186753,30,790
30,1740,10.0,34512,2,false,6,14.497074310941068,7482,1285
30,1740,10.0,34512,2,false,7,14.497074310892293,4254,2265
30,1740,10.0,34512,2,false,8,14.800226699410285,7272,1481
30,1740,10.0,34512,2,false,9,14.491486142863137,4170,3461
30,1740,10.0,34512,2,true,0,296.60782564049316,1260,12
30,1740,10.0,34512,2,true,1,296.6078162616095,90,19
30,1740,10.0,34512,2,true,2,296.60782600933794,1370,14
30,1740,10.0,34512,2,true,3,296.6078260141366,130,15
30,1740,10.0,34512,2,true,4,296.6078260188523,1300,1265
30,1740,10.0,34512,2,true,5,296.6078260188523,50,1362
30,1740,10.0,34512,2,true,6,296.60782601885245,8285,1857
30,1740,10.0,34512,2,true,7,296.6078260188523,4278,2227
30,1740,10.0,34512,2,true,8,296.60782601885245,9891,2089
30,1740,10.0,34512,2,true,9,296.60782601885234,4630,2266
30,1740,10.0,34512,3,false,0,14.498855565905279,1291,13
30,1740,10.0,34512,3,false,1,14.498855522084941,80,14
30,1740,10.0,34512,3,false,2,14.498855450547863,1330,14
30,1740,10.0,34512,3,false,3,14.498855461336092,150,15
30,1740,10.0,34512,3,false,4,14.498855449885145,1230,782
30,1740,10.0,34512,3,false,5,14.498855449885145,30,834
30,1740,10.0,34512,3,false,6,14.507737926374846,8040,1492
30,1740,10.0,34512,3,false,7,14.50773792669016,4186,2798
30,1740,10.0,34512,3,false,8,14.501076079862305,8824,1821
30,1740,10.0,34512,3,false,9,14.501076069086396,4373,4287
30,1740,10.0,34512,3,true,0,392.8872368619099,1270,14
30,1740,10.0,34512,3,true,1,392.8872128356117,90,18
30,1740,10.0,34512,3,true,2,392.8872392452084,1382,17
30,1740,10.0,34512,3,true,3,392.8872393179552,190,22
30,1740,10.0,34512,3,true,4,392.88723685675836,1300,1303
30,1740,10.0,34512,3,true,5,392.8872129382881,110,1474
30,1740,10.0,34512,3,true,6,392.887239417853,7275,1797
30,1740,10.0,34512,3,true,7,392.8872394178533,4161,2788
30,1740,10.0,34512,3,true,8,392.88723953800724,9483,2004
30,1740,10.0,34512,3,true,9,392.88723953800746,4245,3533
30,1740,10.0,34512,4,false,0,14.510938229225545,1290,14
30,1740,10.0,34512,4,false,1,14.51093771900144,80,14
30,1740,10.0,34512,4,false,2,14.510938218583753,1390,16
30,1740,10.0,34512,4,false,3,14.51093762118987,150,15
30,1740,10.0,34512,4,false,4,14.51093822922701,1312,804
30,1740,10.0,34512,4,false,5,14.510937620037332,30,808
30,1740,10.0,34512,4,false,6,14.519484079102826,7185,1533
30,1740,10.0,34512,4,false,7,14.519484079073713,4913,3415
30,1740,10.0,34512,4,false,8,14.513074239977154,9285,1833
30,1740,10.0,34512,4,false,9,14.513074234796427,4640,5433
30,1740,10.0,34512,4,true,0,457.07308050225606,1440,20
30,1740,10.0,34512,4,true,1,457.07309290272826,80,16
30,1740,10.0,34512,4,true,2,457.0731271095822,1480,28
30,1740,10.0,34512,4,true,3,457.07312688788676,170,18
30,1740,10.0,34512,4,true,4,457.07308049097736,1380,1267
30,1740,10.0,34512,4,true,5,457.07309309170245,120,1383
30,1740,10.0,34512,4,true,6,457.0731272632837,7067,1862
30,1740,10.0,34512,4,true,7,457.07312726328394,4364,3379
30,1740,10.0,34512,4,true,8,457.07874115766435,8799,2141
30,1740,10.0,34512,4,true,9,457.0787411576644,3981,2828
30,1740,10.0,45123,1,false,0,14.462180982302614,1292,15
30,1740,10.0,45123,1,false,1,14.46218100287247,60,11
30,1740,10.0,45123,1,false,2,14.462180991454975,1310,12
30,1740,10.0,45123,1,false,3,14.462180987416973,111,12
30,1740,10.0,45123,1,false,4,14.462180981870862,1262,581
30,1740,10.0,45123,1,false,5,14.462180981870862,20,582
30,1740,10.0,45123,1,false,6,14.462203557915968,7595,1260
30,1740,10.0,45123,1,false,7,14.462203573050541,4182,2057
30,1740,10.0,45123,1,false,8,14.465070304215947,7124,1280
30,1740,10.0,45123,1,false,9,14.465070304329119,3520,2130
30,1740,10.0,45123,1,true,0,189.4571686340479,1260,15
30,1740,10.0,45123,1,true,1,189.4571686340752,60,15
30,1740,10.0,45123,1,true,2,189.45716910923795,1350,12
30,1740,10.0,45123,1,true,3,189.4571691032042,100,12
30,1740,10.0,45123,1,true,4,189.45716911554896,1292,1119
30,1740,10.0,45123,1,true,5,189.45716911554902,30,1115
30,1740,10.0,45123,1,true,6,189.45716911554902,8038,1881
30,1740,10.0,45123,1,true,7,189.457169115549,4316,2114
30,1740,10.0,45123,1,true,8,189.45716911554902,9492,2039
30,1740,10.0,45123,1,true,9,189.457169115549,4379,2261
30,1740,10.0,45123,2,false,0,14.918448828737917,1270,13
30,1740,10.0,45123,2,false,1,14.918448877897326,70,13
30,1740,10.0,45123,2,false,2,14.918448828335157,1320,13
30,1740,10.0,45123,2,false,3,14.918448831942893,130,14
30,1740,10.0,45123,2,false,4,14.918448826787596,1220,634
